fin_security_f
.7224064
-.4782601
.0504333
-.1679441
-.1827409
1.292428
1.620667
1.533294
-.8630238
-.8537508
-1.241392
.415538
.6001452
-.6064074
-1.134638
-1.006639
-.8615369
.6462333
-.349752
-.891065
-.8443397
-.8678937
-.4254807
-.1536494
-.2103188
-2.152657
-1.586457
-.9310928
-1.272074
.8722813
1.049541
.3765444
-.4624863
-.9249599
-.9026149
.8815413
.3141411
-.0005187
.4400584
-.1121488
.0766436
1.735678
.7656823
1.090521
-.1512624
-1.200561
-.2824185
1.017555
.7200301
-.4117244
.4421206
.0885073
-.8513732
2.880814
2.129939
1.285787
-.6673514
