job_market_f
2.166317
3.496433
2.590305
.8850961
1.851958
1.148991
-1.315387
.1086511
-.2631232
.1862169
-.3841767
-.0086665
1.454076
1.445487
.4093507
-.116757
-.3998339
-1.070463
-.9969847
-.4886855
-.471157
-.3349144
-.2483093
-.9936643
-.0561629
.577614
-.6552824
-.3440759
-.6033923
-.2832173
-.84586
-.0931939
-1.448472
1.316759
-.4053859
.0469429
.9232201
.5543672
-.0058813
-.0723865
-.8126293
-.3529734
-.4258467
-1.091826
-1.826621
-.4989327
-.4395418
-.6622558
-.5826985
.379157
.7371199
.6163427
-.3741886
-.7684125
.0827187
-.4778444
-.7579207
