learn
-2.869549
-.7270496
.0130755
.6537405
-.7867032
-1.320054
-1.746583
-1.223559
.317959
-.4767651
.3996974
-1.076192
-.4195057
.2619427
1.185439
1.652613
1.090502
-.4977787
-.6506632
1.411038
1.652184
1.303724
-.372008
-1.037379
-.5324755
.5181741
1.356773
.9481683
.6153273
.9010574
-.0225677
1.730225
2.060602
1.600662
1.166773
.1017097
-.8916179
.6805218
.6050644
.9186227
.6831833
-.0366368
-.7590083
.7204217
1.148122
1.212683
1.691758
-.4723557
-.2249551
.4172957
.1640758
1.505285
1.189873
.6469817
.0070815
.5578877
1.293163
