stress
-1.920146
.1966076
-.6542405
-.7152586
-.4660259
-1.744525
-1.089497
-.4365017
-.0500638
2.281312
1.002469
-.4769752
.0433508
.0494468
.6429326
-.6378782
.3736345
-1.107851
-1.697781
.0533065
.9684328
2.546028
.5800998
-.189304
-1.361351
-1.223485
-.2984909
.295122
-.3048641
-1.169257
-1.459863
.0245893
1.987451
2.884477
1.130638
.0827136
.8329906
1.092203
.7159522
-.0046336
.601118
-.0830395
-.5566134
.8167098
1.702136
3.159546
.768521
1.154428
.7503799
.8150159
1.451614
.3867795
.7687063
.1833818
.5025933
.4868716
1.706089
