civic_f
.5431039
.6647509
.2077738
.5748491
1.312662
2.686793
1.278985
.2674654
.9955951
.7805569
1.031226
.4452064
.7462546
.172245
.0937208
-.0633288
.776915
1.214076
1.620157
.3024898
.4337598
.8796343
.0109447
-1.590745
-.5572778
-.6158974
.937766
.7008994
1.121793
1.295291
.4792435
.0566005
.5062481
-.5306366
.6639386
-.4835153
-.9568554
-.62017
-.9741974
-.4097162
-.2050671
-.6843693
.5150796
-1.424245
-2.172404
-1.550937
-.3034491
-1.044304
-.909093
-.9582266
-1.867897
-1.703213
-1.017776
-.7220722
.245128
-1.521468
-.6742908
