fin_security_f
1.66856
.0082341
.2388239
-.1578996
-.6370877
.8771942
2.090373
2.061332
.1862672
-.8489149
.3901046
.5141619
-.1232886
-1.514242
-1.359191
-1.296541
-1.408181
1.107575
1.187722
.5224419
-.8560385
-1.370105
-.8022808
.4135661
.0713273
-1.273938
-.8267612
-.7411863
-.7153112
.3857196
.9179738
1.070634
-.7985606
-.2902399
-.5247952
1.056453
.7860912
.1721318
.4028377
-.4766357
-.8885329
.0159736
.7624209
.9564926
-1.826829
-.6616284
-.2500045
.7181393
.6189641
-.7345142
-.2027352
-.8917073
-.9072251
1.090875
1.206638
2.325961
-1.440614
