home_finance_f
.7385898
-.0452265
-.6954286
-1.700853
-.7695754
.4342033
.8473515
2.451729
-.5869904
-.072889
-.5033531
.9901315
1.734875
1.260492
.449354
-.4994422
1.073325
2.31338
1.543644
.0040318
-.4955806
.3117937
.013678
-.6821362
.4691626
.1272496
.8083967
-.1487785
.3869839
1.7046
1.95925
.1184747
-1.267132
-1.594051
-1.624533
-.7249843
.03864
-.2488871
-.4818219
-.5075666
-.3420952
.3118481
.3913703
.4276814
-1.2588
-1.288562
-1.963488
-1.048379
.2837075
.4707491
.1917125
-1.302953
-.8584509
-.3511916
.1820481
-.0416857
-.9336202
