healthy_habits_f
1.187483
.07779
.0608593
-.4848842
.9552894
-.4970623
-.0269066
-.7622266
-1.461208
-2.373595
-1.967537
-.6569117
1.195125
.2990128
.8441228
1.150643
.534964
-.6345076
.1100987
.2503753
-.9815341
-1.51168
-.7465554
-1.681997
1.482958
.7053661
.9008468
1.658934
.9430075
.5683082
.6375681
-.2657855
-1.508342
-.7926816
-1.160044
-.961652
1.120554
.1819389
1.187276
1.102499
-.2845446
.640663
.8384722
-.2348153
-1.310453
-.9683808
-.1481813
-.3399149
1.781419
.7820483
.2202476
.2453448
.8726118
1.106894
.2813976
-.7642823
-1.398435
