family_stress_f
-.4560361
.2263861
1.355564
.8595513
-.4208172
1.91883
2.095591
.9728383
-.0212099
1.289633
1.01981
1.14322
1.078454
.0377778
-.6362968
.2961364
1.040426
1.261342
1.559283
1.943718
.9235274
.8565057
.0568665
-.4305722
-1.211567
-.719584
-1.059595
-.3695772
-.2570303
-.2352928
.7865573
.7251788
-1.373717
-1.678479
-1.392789
-.625448
-.7496257
-.6501091
-1.268886
-.8502568
-1.081368
-.3051309
-.0665193
-.8776281
.8444759
-.3900136
-1.868352
-.3138797
-1.281263
.0097851
-.2145732
-1.684009
-.5111535
-.1557185
.8725134
.589416
-.6068901
