learn
-.7960325
.0400294
1.235179
.8755937
.3332675
-1.299739
.0813421
-.5410373
-.0403982
.4706553
1.34545
.2629337
-.1762769
1.030576
1.664335
1.788407
1.293066
-.3733071
1.061681
1.391952
1.178275
1.618207
.0590841
-.2135656
-2.240658
.3095162
.7835237
.9800407
1.491402
.5999401
-.0883538
.4141482
1.090361
1.425184
1.879395
.2863239
-1.163936
-.9079899
-.1626017
-.3752798
-.5221479
-.1906662
-.4175253
.7678815
.3292783
1.498652
.7895253
-.0869645
-1.113648
-.165273
-.1501233
.646124
.0957724
-1.119321
-.9564682
.7194889
1.50472
