big_picture_f
1.219022
1.157155
.732292
.4276556
-.0148554
-1.182884
-2.591585
-2.283741
.3302141
.7345508
.8284434
.0180163
.6598589
.7301455
.4775004
.6307502
.0929243
-1.389737
-2.887952
-1.848312
.0493002
.5303388
.9213943
-.9726968
-.3966116
.5117131
-.3944319
-.4772021
-.419784
-2.154434
-.9080049
-.5338175
.9034729
1.134184
.98096
.887087
.6361515
.5669042
.7986291
.7160178
.2201987
.6405338
-.3677302
-.4644744
.6102851
.9455624
.8245039
.6207283
.5789878
.3774521
.0981511
.4115549
-.1864583
-1.219109
-1.341152
-.6331694
.6655048
