health_conditions_f
-.0783176
2.519964
1.967527
.3442009
1.822431
.4923593
-.4652684
.2246226
-.5848736
.8531904
.905042
.0994602
.3782488
1.988887
1.153607
1.024008
.4780726
-.4489608
-.3126199
-.8378451
-.4177114
1.321499
2.051363
-.1191858
-.6742612
1.222249
1.364594
.8110486
1.275705
.7194452
.2228384
.097461
-1.185281
.0434977
-.0227692
-.7629277
-.9667451
-.177403
-.6821597
-.9693559
-.4961269
-.7751617
-1.096187
-1.228847
-1.318516
-.3376551
-.2822806
-.4501754
-1.017961
-.8373508
-.6507773
-.8591231
-.6435999
-.7405506
-.9320014
-1.714928
-1.294395
