personal_security_f
-.9743133
-1.053102
-.0441075
-.5207524
-.9535978
-1.601343
-.4770851
-1.310805
-1.497236
-.482239
.5099766
-.3636202
-.6632012
-1.387513
-.8530391
.182269
.0459626
.2060506
.7536605
-1.299824
-1.321505
-.5878465
.5884683
4.394633
2.425939
.9141012
.6735791
1.619431
.1033538
.3081831
1.254898
-.2435584
.2199995
-.4766521
-.3759761
-.1297687
-.0658849
-.2834306
-.6079826
-.1524194
-.1406245
-.2056577
.1442749
.4166511
-.3523753
-.7205402
1.261031
1.135339
-.5437711
.4196732
.0105076
.564255
.2551783
.4255222
.8815064
-.2973377
.272666
