family_life_f
-.398722
-1.489634
-.5609415
-1.009216
-1.023394
-1.202263
-.5255468
.1531797
.1117876
1.064357
.5911031
.003771
.3019016
-.1281669
-.1762103
-.3880023
-.1984935
-.601648
1.235909
2.780971
1.882088
1.705394
.1563379
-.8631171
-.4033607
-.2437114
.2344606
-1.09445
-.4491019
.1524709
.6694289
2.012319
1.399956
1.952375
1.773692
.2603209
.5550019
-.6433942
-.0426742
-1.030374
-1.26303
-.4817607
-.4402343
.6990754
-.0318222
.4518498
.1152775
-.5813454
-.4257763
-.3420458
-1.119321
-1.756684
-1.092251
-1.505686
-.7769251
1.157241
.8690327
