home_finance_f
1.270886
.8436381
-.8396522
-1.005636
-1.821493
-.2934766
-.0772617
3.693997
1.334638
1.05802
-.6866712
-.4828114
1.27745
.6199153
-.7026283
-.3281333
.1430191
.5569968
.8623687
-.3026617
.2592057
-.2717836
-2.232028
-1.963497
-1.087479
-1.368032
-.4710945
-1.18513
-.3618515
1.749227
1.324206
.5747355
-.1902537
-.4831423
-.5257534
-.321272
-.293847
-.482514
.1739232
-.2299998
-.9043057
-.354129
.6310696
.6005095
-.2495468
-.4536258
-.3853252
-.0210662
.858906
.4967169
.6841169
.137704
.0034197
.5533337
1.61675
.0580893
-1.00674
