personal_security_f
-1.225914
-1.648312
-.4635178
-.8527935
.2668429
-1.617203
-1.171252
-.8490009
-1.441421
-1.302518
.695678
.1427239
-1.053979
-.329508
.5723364
-.0473072
-.2037167
-.989637
.7293983
-.0366919
-.9368554
-.5249585
-.1359265
3.601961
2.984035
1.179047
1.165173
1.162776
.1399804
-.6192781
-.0627193
-.0713879
-1.112159
-.3365736
.5658954
-.1474861
-.4783331
-.5869057
.2764111
-.0555297
.0836628
-.7241762
-.0595937
.4190387
-.3246641
.3595242
1.656537
1.327775
.2100011
-.1823296
.6490855
1.178788
.1402041
-.4592118
.8353212
-.6243836
.333047
