health_conditions_f
-1.270388
.4161757
.6521317
1.314928
-1.124348
-.6419613
-1.249481
-1.730536
1.36474
1.922762
.7076192
-1.250629
.2778692
.7725021
.0923306
.7813423
1.247271
.8940507
.1392933
-.6717015
.191856
2.746788
-.3678114
-.3334034
-2.154211
-.7272742
-.2462373
-.1112131
-1.813684
.0459091
-1.318327
-.5403295
1.155723
1.07454
.8244213
-.7634859
-1.601843
.3292432
.3694335
-.7722335
-.4479232
1.066819
.6798962
-.5245097
.316817
.7351264
1.128783
-.6680048
-.3254656
1.029347
-.1186186
.4830679
.4947318
-.1724554
-.1772368
-.8402509
-1.291955
