family_stress_f
.3792522
-1.386022
2.161489
.8234006
-.9647416
-.1265572
.7015383
3.295705
.2877753
-.1706901
-.7178198
-.5331589
-.6215488
.2932137
-1.072102
-.3192549
-.1393415
-.2674279
.3036907
1.949925
-1.238371
-.4804509
-.8036532
-.3965784
-.553966
.9014584
-.5072955
1.251606
-.0798607
.8954483
1.117343
1.265266
.3341739
-.1740551
.9577595
-1.960042
-.5795443
-.4730604
-1.5237
-.4459333
.7482472
-.3766801
.183026
-.0954278
-.1791005
-.9295649
-1.285706
-.8868682
.5341648
-1.21815
-.6159139
-.8011558
.4608391
.8816481
1.810582
.9997528
-.6135613
