personal_security_f
-.3997966
-.0793047
-1.284358
-.8960058
-.7904534
-1.104685
-.278346
-.9362893
-1.689381
-.6716732
-.8335187
.1014572
-.3381004
-.7281379
.3137991
-.3563315
-.7272776
-.3304462
1.0736
-.7293209
-1.259499
-1.193702
-.0838421
4.459131
3.166031
1.329615
.6952608
.5382615
.774019
.4469538
.713426
-.1507672
-1.124904
-1.040109
.0929637
.2912169
-.3353557
.2177556
-.096263
-.0234913
.0886038
.4581271
.1500489
.291089
-.8467684
.3255802
.6326545
.6500728
.0739539
-.0446519
.4622484
-.2705381
-.512618
.6334648
1.01159
.134535
.0304746
