job_search_f
1.167342
1.167822
1.064439
-.5206887
.6963806
.835891
1.049329
.826264
.5593097
3.906272
-.568095
.9781631
.8992268
.2232489
-.3221523
-.1887258
-.1272672
.3471859
-.9981829
-.108418
.1558259
1.503947
1.472828
.2621972
-.2350379
-1.589326
-.9437869
-1.232593
-.1384448
-.3640794
.4884734
1.017266
-.6501041
-1.139835
-1.368315
.0907649
1.352689
.4780108
-.5581962
.1941874
.0364891
.3187599
-.5456572
.034143
-.500857
.0447103
-.9066283
-1.716892
.2106646
-.9815413
-1.869032
-1.32489
-1.11363
-.4735455
-.2940953
.2209342
-.8227468
