healthy_habits_f
.8863963
-.8124961
-.0029566
-.1242658
-.7097434
.6680332
.0882234
-.4404897
-1.942357
-1.768956
-1.155021
-.8523214
1.117815
-.8195933
.8971123
.5298978
.8850034
2.1231
.7916223
.2347382
-1.806599
-1.521529
-1.681871
-.2391135
.9045068
1.118223
.7818077
.346505
1.159713
1.645946
-.1277396
-.0210035
-.5541143
-.9455032
.0182354
-1.050951
1.600589
.1835724
1.257506
-.0447258
-.0389836
1.678406
1.37212
-.5106372
-1.170883
-.5074897
-1.463838
-1.059645
.5133076
.4021803
.1874883
.2800125
.0533753
.3978316
.8721806
-.107185
-1.515434
