job_search_f
1.61445
.7197046
.0235206
-.5633403
-.2244406
1.833048
.305106
2.165511
1.100079
.3473547
-.8347799
-.1802406
.2473715
-.163856
-.6520001
-.556389
.26047
.5825304
-.0373201
.2381376
.280589
.233961
1.33292
-1.016199
-.0210192
-1.117065
-.6947126
-2.049195
-.8498394
.3862876
-.2594395
1.202734
.5831367
-.5713977
-2.047253
-.1095677
2.0856
.6526113
-.2278412
-.5552307
-1.254224
.7368977
.6438093
-.3032985
-.1433981
-1.8849
-1.943789
-.6022521
1.612382
-.2158242
-.815643
-.9963876
-1.227713
.0706057
.3376847
.8707716
1.65128
