job_search_f
1.434041
.8334793
-.267135
-.6651521
.3782396
.5240375
2.241259
1.413
1.090034
1.716439
-.5181161
1.186116
.625169
.1106184
-.7614009
-1.599055
.3173134
1.465178
1.689136
.848837
.2434891
.7671235
1.557604
1.086521
.4446011
-1.419045
-.4828959
-1.197733
.1475652
-.0790629
.9522285
-.5647781
-.4233835
.090707
-.2026236
-.1372754
.9682461
-.5941789
.1560922
-.6253455
-.2938069
.4276004
.5849385
-.864274
-1.075223
-.6721985
-1.774628
-.4491722
-.5850849
-.3205712
-.0222275
-2.350543
-.9072695
-.6873647
-.7245272
-1.705659
-1.329886
