job_market_f
1.092561
2.194215
2.116376
1.904122
1.037295
.9768111
-.4387811
.1091284
-1.736026
-.7540708
-.5957686
-.7011771
.7306984
.524219
-.7786654
1.512201
1.126937
-.3018589
-.374714
-.0508606
-1.098945
-1.430384
-1.060512
-2.213804
-.4042274
.895704
.4695581
.4793395
-.4199831
.3848013
-1.096094
-1.673892
-.4480952
.1158781
-.8243893
-.5325971
.6367485
.0195644
-1.098055
.4302914
-.1966577
2.547752
.0325437
-.4112025
-.4758982
.1399881
-1.445339
-.6200867
.3717248
.0407967
.4947625
.5451701
-.7997607
-.5060959
.8814644
.2466866
.4306019
