sadness
1.213575
.5936568
-.2578199
.9360693
1.034971
-2.219726
-.3032562
.931514
.8943007
.6450284
.7225302
2.387895
.1948378
-1.594455
-.4315484
-.2983013
-1.454205
-1.04803
-.741039
-.5968823
-.3622784
-.7652898
.7671338
3.180259
1.606799
-.4965017
-1.44165
-1.37454
-.6520378
-2.093655
-1.05361
.5442285
.8386546
-1.026158
-.7363204
1.637858
.9082807
1.342073
.2402961
1.023967
.6547202
-.3243012
-.1734913
1.210795
.7830278
1.239195
1.088109
1.109252
1.486042
.8450519
-.0417718
-.7359071
-.552218
-.5382667
-.9643623
.4074073
-.2099082
