healthy_habits_f
1.940403
-.8012893
.4951919
.4046893
-.413791
-.1404961
1.289851
-.4523906
-1.671759
-2.07756
-1.019665
-1.011254
1.345315
.5172842
.918102
.7077759
-.3793899
.5275385
1.190163
.5189215
-.2841406
-.083489
-.2767609
-.2361475
1.298109
.168347
-.379489
.7803904
.3330829
.7815856
-.0312003
-1.911088
-1.648498
-1.600335
-.9133279
-1.462344
.7741638
.7864289
.1847461
1.362918
-.3210205
.3172321
1.184559
.7258065
-.5854819
-1.75615
-1.753138
-.861349
.8251267
.8980841
.7359826
1.11972
.3835837
.2798487
.9851741
-.2690158
-1.439555
