learn
-.5506759
-.1129234
.7720706
-.009167
-1.258645
-1.564481
-1.333518
-1.455566
.0074535
.1293121
.5814226
-.5091837
.1736122
-.2252041
.1526252
.0695314
.481145
.033745
.7556733
1.353775
1.742839
.5036364
-1.384211
-.0669009
-1.340362
.3447798
1.065824
1.342985
.7016885
.7251831
-.167132
.237717
1.779368
1.692437
1.257018
-.935604
.156285
1.042366
2.159704
.508697
1.348716
1.13203
.8013709
1.118801
1.337728
1.636718
.7701297
-1.006052
.0646382
1.197939
.318014
.2538854
.8764408
-.3299548
-.371928
-.5206869
.7548914
