fin_security_f
1.672796
-.9520113
-1.058465
-.1771035
-.2957842
-.2906134
.7522813
.5690299
-1.100222
-1.073258
-.6820474
.0625196
-.3411174
-1.016511
-1.656634
-1.021994
-.6188146
.0562844
.3005617
-.1469656
-1.741725
-.9379044
-.1488287
-.1972793
-.179388
-1.041267
-1.008734
-.7453836
-.9924827
.5230291
1.589787
.3192399
-.869806
-.4319998
-.4757841
.6273292
.6881709
-.7328418
-.1226562
-.013959
-.5253481
1.086179
2.250148
.4609126
.340305
-.4990099
.3840421
1.170023
.7621166
.0513961
-.0496677
-.2209558
.163039
2.11
3.140698
2.25435
.0323253
