personal_security_f
-.8376845
-.5004951
.1675551
-1.108956
-.3530108
-1.772505
-1.043311
-.9631299
-1.462759
-1.38112
.2875401
-.2587912
-.5030058
-1.013446
-.2306793
-.1226931
-1.009934
-.4488833
.8167906
-.4135835
-1.165146
-.6063836
-.5490762
4.04388
3.087443
1.276106
.335684
1.986593
-.2720255
-.1010413
.7644953
.5190206
-.3514215
-.272452
-.0058565
.0430129
-.428303
.7595337
-.3267988
.3610021
-.4940726
.228008
.0795555
.0147872
-.1643583
1.172491
.9386188
.5476897
-.3368942
-.5902439
-.0250391
.9147339
-.0386981
-.3632511
.6334753
.6585415
-.1215093
