happiness
-1.485732
-1.423351
-1.101644
-.4360028
-.0911834
-.362027
-.7169726
.0909867
-.8761955
-1.753145
-.3485549
-.7262546
.8308368
-.1691293
.960947
.8564782
.5632909
.3959675
1.221999
1.570105
-.1361905
-.2446454
-1.096405
-.1348071
.9265207
.281518
1.307172
.9575917
.6551555
.6957371
.5733526
.8964952
-.2313565
-.2036259
.493941
-.8770114
-.0727086
-.0847265
.5800201
-.1861456
.0921959
.209035
.0649054
.8711591
-.5945321
.173318
.2317732
.6054854
1.065219
.2548747
.6346231
.7002561
.5159724
.2336441
.5889516
.546991
-.4541727
