job_search_f
.6157674
-.5994533
-.4772802
-1.013566
-.8432578
.108886
2.65503
1.764042
-.3173694
1.30842
-.3567158
.2159253
.4569261
-.7229586
-.2877669
-.0780882
-.896388
.2795357
1.380344
.001427
.5582343
.0992823
.6003567
-1.243283
.3551378
-.3992875
-.7938638
-.3254445
-.4158349
1.379122
.2631131
.254339
.0866877
-.0668431
-1.03338
-.2985266
2.66029
1.03788
-1.211998
.0174424
-.9061281
.1355108
1.860068
.1625121
-.0673497
.1656812
-2.397736
-1.061011
1.278742
-.4147608
-1.15621
-1.112785
-1.653617
1.044316
.8407378
-.9428066
-.4920495
