big_picture_f
.2770404
.9678532
.3060998
.4314039
-.1170704
-1.350681
-1.428616
-.6323606
1.154219
1.061578
.7259304
.0917914
-.0431677
.4210408
-.1527077
.1293425
-.5011337
-1.882703
-1.746513
-1.056555
1.133124
.9391066
.5711218
-.1286999
-.5081683
.4316765
.1586604
.3122251
-.4058019
-1.527694
-1.890342
-1.092711
1.456394
1.016237
.8043982
.495524
.1507633
1.035703
.3067849
.7236272
-.0859908
-1.454134
-1.884821
-.8206922
1.661531
1.196959
.7514374
.4669199
.3653558
.7559088
.2207012
.8667812
.0542288
-1.480688
-2.159626
-.7799093
1.689316
