summer_leisure_f
-1.131756
-.9955919
-.2141015
.7918912
.8952968
1.758124
1.917295
.43108
-.8267215
-.9290916
-1.414576
-.2905014
-.715889
-.9593995
-.1554676
.5625966
1.496993
1.880135
1.195424
.4103138
-.3008797
-1.191508
-1.583088
-1.375911
-1.150624
-.3981625
-.1087737
-.1370859
.5898528
.9852391
1.607273
1.296147
.0750781
-.434779
-.7997779
-.5428864
-.3864996
-.6496266
.4898038
.8114755
1.351942
1.51043
1.611398
.7045116
-.5270387
-1.057275
-1.379819
-1.195589
-1.364377
-.9424121
-.2454432
-.2834381
.5756037
.6324199
.7869925
.1681279
-.8473554
