health_conditions_f
-.4736866
.8851582
1.131268
.3544662
-1.115594
.3808753
-.0958069
-1.582294
-.7283679
1.287719
1.971071
-1.116711
-.0930003
1.325231
1.357525
.722769
.2645091
.1700343
-1.103448
-2.466545
.1463863
2.353773
1.223872
-1.213822
-1.477527
-.1814951
.4242449
1.603121
-.0355953
.4921629
-.2016257
-1.189401
-.5820836
.8236759
1.68438
-.2077729
-.7889733
-.3589266
.4967508
-.6626995
-.3011509
-.1516131
-.6038348
-1.95569
.524828
.5006856
.4034694
.1759856
-.5923259
-.3868397
.0412549
.8542175
-1.351095
-.0132751
.3053794
-1.370898
.4972823
