civic_f
1.357164
2.486387
1.500299
.7949409
.4609266
.6681346
1.295473
.3584989
-.5128862
.3129721
-1.11607
1.076719
.4530789
.9350564
-.213517
-.1189917
.8522107
1.715816
1.399007
1.629264
-.4062431
-.3262359
-1.147359
.4085025
.9744886
2.350971
-.0650013
-.0489442
-.1450203
.8347284
-.8974671
-.0955004
.1067676
-1.009736
-1.472319
.386064
-.5303022
.2748061
-.5580384
-.3815207
-.4269384
-.7173986
-.1793534
-.8503302
-1.298482
-1.255712
-.3207974
-1.572461
-1.127249
-.7445799
.0733623
.1257165
-1.059166
-.1997348
-.7513711
-1.282585
-2.000041
