respect
2.039411
2.101568
-1.18597
.3187953
.0342284
2.688565
2.031653
2.300323
.3014972
-.8935335
-.2316942
-.0962753
.3512022
1.697285
.8820223
1.546
.8946173
-.6042826
-1.155367
-.406934
-1.457333
-.9286529
-.1818295
-1.007327
1.359037
-.7344079
-1.144568
.220077
-1.032652
-1.610896
-.646933
.1840176
-.4230039
1.244066
.2334888
.4647351
-.2779551
.813148
-.0188982
-1.164673
-1.764738
.3619062
-.2518993
-.351315
-.6460013
.4375349
-.8514625
1.670506
1.573238
.5923752
.5871887
.3934945
.0312872
1.360577
2.459816
.7088217
-.2738789
