respect
1.725011
2.223341
1.747713
1.246293
-.3897299
-.9728037
-.1921258
.7851974
-.4864778
-.5020157
.8426113
.3443175
.5304544
1.641217
.08835
-.1169142
.4196321
1.055192
.668906
-.6095482
-1.772136
.3232996
-1.197265
1.248036
1.857886
.7250223
-.0989699
.6895915
-1.115034
-1.029271
-.4105501
-.8500271
-1.510961
-1.248798
-.1551068
-.0726768
.3980865
3.086794
-1.00656
-.4730318
.2733866
.9515125
-.2221763
-.4581061
.2501723
-.898815
.0521312
.4013631
1.265749
.8498719
1.44111
.7653081
-.2921909
.9535441
1.183605
-.5277115
-.8857041
