summer_leisure_f
-.5789803
-.0687526
.9436374
.1914648
1.389912
1.752641
1.728675
.0013251
-.8118975
-1.155123
-1.172208
-.1192038
-.6077215
-.4523344
.245761
.2034137
1.237262
1.584576
.9477869
.0220425
-1.082705
-1.436521
-.8776152
-.4027279
-.87337
-.8899946
.324685
-.1491521
1.165095
2.005616
.8337764
-.0111401
-.8766274
-1.127885
-1.308445
-.7063441
-.9061924
-.3871641
.7683948
.1871733
1.789138
1.644361
1.246952
.4251638
-.7161131
-1.190102
-1.398975
-.6948379
-.9130138
-.828856
-.0313861
-.3394362
1.620692
1.11986
.6433124
-.6315709
-1.276321
