sadness
.3026543
-.6905824
-.5138244
-.7673966
-.0136076
.1570015
.5938208
.5425689
.4659679
.7110149
1.060312
1.393836
.2165453
-1.022905
-.9655125
-.7601756
-1.992573
-1.247552
-.9486809
-1.350646
.1188351
-.201805
1.929758
3.186843
1.861514
1.610494
-.7064907
-.5203356
-.6059839
-.9120164
-.6474442
.3786795
1.183466
-1.352409
.1394871
1.901793
1.285208
1.016281
.5842094
-.1469705
.3751478
-1.723155
.1655108
.2474402
2.100577
-.5255003
.8488787
1.332276
1.120281
-.0085521
-.5087634
.2061093
-.8451179
-.1709204
-.6554565
-.3256938
1.07356
