stress
-1.169487
-.449682
.4185867
1.160637
.433786
-1.340963
-.3782768
-.1989968
.9313058
1.451374
1.357576
-.3839944
-.0326757
1.162646
-.2645437
-.7742879
-1.185013
-.530337
-1.184933
1.873645
.5826828
2.547787
1.446524
.9534053
.1377243
-.8232132
-.0664983
-.5140597
-.6035739
-1.390961
-.4154098
1.670168
1.490608
2.324416
2.086347
.8730493
-.2886622
1.133739
-.0576149
.2462952
-.1432778
-.6115465
-1.788386
.285733
.8065648
2.981763
2.127493
.8861477
-.7445718
.1966668
-.8298458
.5398825
.0397005
-.6216098
-1.024103
-.1907508
1.25102
