anger
-.5432961
-.485472
-.4973357
-.5918041
.055948
-.0089259
.0115671
.6992503
.2825668
1.377039
-.1262781
-.7650086
-.7256818
-1.738405
-1.884096
-.2681851
.0670077
.230564
.2802448
.8766245
-.0509086
.9033741
.5321432
.197645
-.3907143
-2.235818
-1.230084
-1.09056
-1.136286
.0114301
.0175225
.0474865
-.5887229
.9764102
.2295069
.1627314
-.2010749
-.7049049
-.2027355
.2743992
.216802
.3732458
.793887
.449921
.6514904
.0463362
-.4234478
-.1348355
-.315063
-1.193571
-.4623566
-.079785
-.2651666
-.2271452
.8730612
.7451614
.914303
