fin_security_f
1.697496
-.1595338
-1.027124
-.731124
-.574805
-.023246
1.212864
1.856073
.1100719
-.7279271
-.9916005
-.0892644
-.3655467
-.7839782
-1.040284
-1.677986
-1.074881
.8696234
.7148263
.3395036
-1.986086
-1.008084
-.8091632
-.7501558
-.5738032
-1.242749
-1.114501
-.5127109
-.9885861
.2645211
-.3233811
.1695542
-1.104662
.4722382
-.7656972
1.35224
1.203142
-.087224
.3486806
.0088571
-.5580008
.6976609
2.413594
.9883404
-.1933466
-.6427249
.2755972
.8064113
1.684808
.6498662
.4203498
.6667734
-.284638
1.568828
1.44064
1.420126
-1.439871
