health_conditions_f
-.9550882
1.236084
.6841536
1.559015
-.8422626
.2390112
-.6474512
-1.379067
1.324142
1.691122
.9811844
.1719167
-.5796657
2.058003
.7033821
1.324853
.4086061
-.6980823
-2.01374
-1.57163
.2846289
2.276791
.1632076
-.3124059
-1.681458
.0571597
.1451485
1.615668
-.2225034
-1.276197
.1876601
-1.577336
-.7338871
1.364337
.1954692
-.388989
-1.251573
.1732575
1.080617
.0093373
-1.111732
-.0563712
.0448163
-1.170735
.1393273
.9081185
-.0698237
-.4600447
-.9212458
.2308561
.1238027
-.0331663
-.4422188
.1025538
-.9765912
-1.005334
.89437
