health_conditions_f
-1.090126
1.661689
.6866806
.9422085
-.3748808
-.4093788
-.9724672
-.9395477
1.098263
.577893
2.054825
-.1842931
.8536843
1.777332
2.006802
1.105636
.2152754
-.736154
-.8392066
-1.092564
-.0687334
1.908019
.6457595
-.2793993
-1.361322
1.295649
.6984842
1.371093
-.5015681
-.5382568
-.2104764
-.4878109
-.0778371
1.074641
1.235031
.4966227
-.4212114
.4731509
.1582368
.3621899
.26903
-.3202281
-.5518005
-.7099486
-1.182327
.0114381
-.1278833
-1.24465
-2.276872
-1.103826
-1.058882
-1.085302
-1.413458
-1.449944
-.0871366
.1238116
.0940463
