happiness
-.5916238
-.1565187
-.233798
-1.345364
-.5330187
-.7927952
-.8700917
-1.293373
-.4439443
-1.169351
-.9375199
-.5081351
.0301988
-.3952949
.8919239
.0954206
.6541188
.0869428
1.237643
1.718228
.531224
-.7029239
-1.824014
.8278735
.7981459
.8205268
.8883907
1.039361
1.002391
.7884797
.6558796
.6476132
-.0728426
.1368545
.521067
.0905512
.607672
.4586617
.290076
-.1431358
.4674991
.65797
.9140083
.6652567
.3626887
.18534
-.0427661
-.6280575
.1328009
.4177241
-.5460002
-.2774982
.4856348
.509582
.8870733
.1102144
-.2669703
