happiness
-.8342946
-.6122271
-.8173957
-1.00051
-.7683318
-.1276207
.6221687
-.4006956
-.4365478
-1.197996
-.5708897
-1.442181
-.4404127
.2836593
1.183255
1.359228
1.376017
.2932412
1.249648
1.888326
-.0283135
-.4738466
-1.217165
.4943765
1.518681
1.16753
1.171383
1.298097
1.009337
.9420557
1.149083
.4037915
-.1181198
.5842376
.2295357
-1.449971
-1.374842
-1.282426
-.4976248
-.5859358
.7798462
.5221242
.9962382
1.239751
-.2193754
-.1476437
-.1302047
-.9516638
.0705835
.0975515
.4324246
.4411836
.7818907
.6396972
.3828958
.4169169
-1.05852
