family_stress_f
-.2731709
-.7088817
.4576633
-.1203679
-.117905
.3577983
.6589574
.9273056
.9950878
1.986643
.4713608
.4731432
1.719888
-.6091663
-.1515315
-.6992787
-.2987322
.6346385
1.924784
1.663494
-.2163474
-.9999321
-.9263235
.6793221
-.2259163
-1.533311
-1.684667
-.4624467
-.3149736
-.6890471
1.478048
.660087
-.6016338
-1.375695
-1.290466
-.5576041
-.1151177
-.4830048
-1.870543
-1.30182
-1.274641
.7972817
1.383835
.0662524
.6316985
-.4348635
.0793554
-.1764673
-1.286392
-.6662055
-.9523124
.3978285
1.328791
1.005495
2.360588
.0343246
-.7549052
