fin_security_f
1.673487
-.2226571
-.8200773
.1446775
-.1299827
1.273038
1.721437
.7824191
-.3414021
-.9768009
-.3752048
.8762882
-.4431001
-.6274375
-1.42758
-.6553859
-.9627402
.214736
.5972049
-.3551815
-1.609814
-1.270342
-.500361
-.2898462
-.2194826
-1.210093
-1.158441
-.8634158
-.1211597
.9340301
1.783589
1.054046
-1.152208
-1.18953
-.6757933
1.058189
.8554129
-.1023393
-.279539
.0951817
.0235494
1.176156
1.853133
-.0470431
-.1298672
-1.063462
-.3000821
.7616184
-.0475508
-.9684781
-1.035583
-.0504814
-.2975818
1.417838
2.774556
1.74235
-.8928925
