laugh
-.2104754
-1.490905
-2.117301
-.7725925
.113262
-.0213287
-.638818
-1.342689
-.564867
-1.853868
-1.599384
-.2851793
-.6701873
.0599689
.6939073
.3766601
.9013746
.2786021
2.546588
.2915198
-.4754955
-.4066786
-1.519796
-1.028336
-.4767109
-.6563398
.8366604
1.227292
1.225964
.3382808
.8845317
1.008189
-.2159139
.9379258
.8154386
.0989612
.5974373
-.1377572
1.658874
1.297815
-.3296935
.8739452
.6077881
1.142339
-.7453238
.1764419
-.215617
-1.27356
-1.262229
.1859176
.4458448
.3279611
.6980886
.1637259
.5666
1.420591
-.2074515
