anger
.3181272
.0587794
-.6574834
-.0914453
-1.226467
-.9447387
.0249131
1.038824
.2123637
.7627652
-.6542723
-.2045756
-.2076811
-.4318316
-1.023012
-1.855097
-1.456274
-1.914537
-1.226796
.2434913
.2152579
-.5450154
.1690622
.564698
.1279011
-.6254796
-1.502982
-1.609998
-1.235686
-.800148
.3332415
.3510804
-.04817
.5095054
-.6234259
.4523424
-.7750477
.48314
.2344241
-.226464
-.2636555
.1994515
.7757115
1.681639
1.278377
.645018
-.4851967
.1687676
-.0414576
.5623485
.3095526
.0401244
.4409006
.0525138
.6928013
1.002966
.4568483
