laugh
-.9675518
-.324302
.148411
-1.105297
-1.450204
-1.867392
-1.525303
-2.250723
-.4089894
-.7951957
-.3953428
-.9619707
-.699598
-1.049087
.5446082
-.1574061
.9574443
.0130055
1.435918
1.621449
.3421942
-.1164876
-2.750026
-.9519731
-1.291469
.3345038
.4344459
1.850449
.9549634
1.489694
.4318223
.4091202
.3840384
.642656
1.118021
-1.071735
.4216358
.9536254
1.657699
.0161412
.6728274
1.643304
1.705659
1.063737
.2191264
.9921542
-.7253232
-1.265343
-.0332598
.7545319
-.76464
-.8268
1.194129
.9735117
1.400297
-.0517511
-.6939546
