fin_security_f
.7246156
-1.09931
-.4866549
-.1275783
-.748404
.2478621
1.508801
1.881019
-.6468065
-.6450659
-.5529605
-.2783531
-.4000371
-.4576424
-1.1294
-.490431
-.6671967
1.220933
.3907712
.1741716
-1.273709
-1.789543
-.7833669
-.8130689
.0143323
-1.129825
-2.021193
-.8300345
-1.386163
.3235493
1.033423
1.070002
-1.131126
-1.223107
-.1928114
1.08527
.571691
-.4049335
.7465619
.06175
-.257458
.6802752
1.127468
.5345493
-1.140111
-.3817124
.3071907
1.309897
1.064431
.1447535
.1067375
.2608156
-.0607037
1.942275
2.309506
2.228303
-.5222486
