learn
-1.843992
.5906561
.2751494
-.0067935
-.9453047
-1.201508
-2.617356
-1.682453
.3391558
.0257262
.7421093
-.8796158
.5565785
.978119
-.5180146
.7981169
.5350661
.1344459
.4433934
.7045156
1.459527
1.83893
-.7948758
-.502129
-1.138268
.1627598
.841163
.8714537
.3633642
.2592868
-.0092451
.0780003
1.767307
1.633293
1.453084
-.3944324
1.015691
1.173433
.4702592
-.6138111
1.027622
.7056841
-.358111
.5108591
1.686342
1.96567
1.780483
-.5390372
.3222979
1.254823
1.293205
1.037154
.5379596
-1.209367
.1006066
.5928442
1.168181
