home_finance_f
.0404656
-.2354141
-.0343992
-.7752329
-.8650452
.9413655
.5444899
1.818457
.2084697
.0879078
.0387777
.5225622
1.576785
.4764574
.5756381
-.2185538
.9941033
1.642995
1.865391
.1592548
.4487289
.1812889
-.4034852
-.0011729
.5334988
.6539087
.7636932
.7785439
.7596617
2.798356
1.139602
-.8543485
-1.146466
-1.166199
-1.39718
-.4614276
.1285872
-.8797978
-.8484296
-.6841719
-.8878369
.5525369
.8175334
-.433625
-1.681464
-1.421203
-1.473623
-1.84121
.2041556
-.2442867
.1503796
-1.431181
-.3840144
.3233939
.7520314
-.6761816
-2.033072
