stress
-.6854306
.7902007
-.1215646
-.4499851
.6789092
-1.123699
-.6695645
.1233572
1.555018
2.560989
.0201755
.3129999
-.6141797
1.432047
-.9947829
-.9438238
-.2470673
-1.239138
-1.16818
1.322342
.1215312
2.546007
2.333222
.0115923
-.7293368
.8856101
-.1385786
-1.288168
-1.347656
-.6475713
-1.277577
.2100884
1.016714
2.144915
1.277046
.203552
.2756782
.6864257
.2254285
-.4563674
-.2201301
.2075241
-.1261335
1.915196
2.150197
2.547894
1.59492
.9767332
-.2793892
1.402111
-.0651939
.5983804
-.2339804
-.9163461
-1.244334
-.4738812
.9652525
