anger
-1.20383
-.4450756
-.9989593
.3414219
.0932938
-1.573395
-2.423222
.8599045
.3773416
1.288108
-.0784412
.2003931
-.3831357
-1.008513
.0874486
-1.362484
-2.217263
-.8798993
-.8507653
.3455539
.0182203
-.0322079
-.2598917
-.5983518
.0697397
-.562665
-.8757716
-1.831765
-1.01843
-1.020841
.0308251
.7233837
.3162333
-.3012502
-.3750905
.3168583
.8814532
.4691247
-.064072
-1.146571
.3602246
.9477785
1.192846
1.080049
.7385227
.3094143
.2391835
.6031591
-.4408966
.4693264
.3743433
-.3781499
-.9938111
.1836732
.1889836
1.606924
2.341015
