civic_f
.2767642
2.314303
1.331751
-.1275766
.7878345
1.798438
1.435796
.8496006
-1.046772
.4428658
1.042731
.7779185
-.1878473
.0324504
.0710033
1.286113
.4803233
1.358289
.6506191
-.4558786
-.0761777
.5636497
1.810115
-.4837937
-1.467689
.3153616
-.0153823
.2797903
.7419766
.2628501
.7637361
.3312348
.3864909
-.0807007
.3884645
-.6042016
-1.280701
-.9309939
-1.372465
-1.847892
-.9283971
1.007621
.3222679
-.7309654
-1.358442
-1.450565
-.5919232
-1.114433
-1.97194
-1.029022
-1.458047
-1.229819
.3675969
.4379623
.3840034
-.1741997
-1.284095
