summer_leisure_f
-.7064142
-.7779143
-.3938799
.2580541
.8876983
1.76603
2.091128
.9489642
-.119645
-.8075359
-1.327221
-.6548658
-.838896
-.7943457
-.0883342
.321462
1.065456
1.750722
1.531566
.6465753
-.1979455
-1.003554
-1.245834
-.9053183
-1.006176
-.9212016
-.5744494
-.2541567
.5718802
1.656595
1.708627
1.07876
-.1449357
-.8682497
-1.125886
-.5841815
-.6578364
-.9141784
-.4982653
-.0811724
.6539215
1.562713
1.325555
.6980575
-.6471471
-1.13893
-1.325762
-.8928629
-.9839702
-1.211742
-.6923066
-.0137439
.7704204
1.358401
1.38897
.7948167
-.4375159
