respect
2.686827
2.644674
.6811852
1.599159
-.7047622
.1665691
-.241386
-.7318627
-1.193933
-2.615454
-1.872205
-2.084297
-.1242676
.4854479
-.7714878
-.8070727
.555959
.6479136
1.085503
-.2919414
.8012702
-1.60162
-.0727711
1.63778
3.416844
2.019492
.3327016
1.652622
1.111853
-.2774484
-.3982277
.5117268
.3160694
.8689584
1.389111
-.1757405
2.161316
1.834832
.6476067
.3733634
-.8618149
-.6659515
.3251569
-1.518921
-1.893964
.1231167
-.6789958
.8912038
1.051401
.4793959
.9631727
-.7238132
-.2963012
.9311645
.1760236
-.7014659
-.7237154
