learn
-1.179209
.4013593
.3916892
-.3186939
-1.256019
-1.850512
-1.723993
-1.332312
.7762673
.9573398
.7816927
-1.145603
-.035938
1.286441
1.837384
1.557959
1.459352
-.6029325
.8512788
2.138562
1.290397
.9147286
-.4965792
-.4994743
-.3826951
1.714843
1.302685
1.81077
1.124847
.8786588
.6502185
.1376097
.8808079
2.229197
1.41264
-1.077397
-1.456645
-.738817
-.7855956
-.2284093
1.141844
-.086876
.4213419
.9903148
.7358866
1.620897
.5186297
-1.388495
-.308541
.5120695
.3838082
.7223277
.6792957
-.232102
-.3160255
.6949317
.4747919
