family_stress_f
-.3510267
-.70082
-1.540797
-.8233397
-.6623451
.3858345
.6328074
.575844
.2822197
-.7691783
.0200085
-.357998
-.6451228
.4825929
-1.2931
.2883992
-1.559692
.6979688
1.137928
1.260306
.5713059
-.1072971
-1.044075
-1.963816
.4395184
-1.84821
-.1389806
1.335881
-.9534716
.3383605
-.4221099
.7991487
-.0675234
-1.399446
-1.385247
-.9468436
.4573027
.1345358
1.308533
.6903879
-.0439069
.5188801
.4912958
1.662538
3.113467
-.1635273
.4312209
.4027362
-.6995903
1.755003
.6290386
-.9580538
.2439355
.4074227
.8738341
.2127292
-1.735467
