learn
-2.396901
.0059997
-.3120449
-1.10283
.0236788
.1628454
-.9092063
-1.949605
.2324526
-1.127431
-.2795521
-.3875038
-.0357423
.4741598
.2529918
1.04089
-.3484366
-.8913335
-.8323511
1.522648
.9122195
.8777432
.7717872
-.6071466
-.3409027
.2643553
.8740814
-.13536
.710149
-.22786
-.6228095
.3929155
.8975312
1.983963
1.296726
.3014405
.6094085
.2364038
1.794135
1.259284
1.006427
-.4137914
.0349275
.8479473
1.062105
2.399754
.8773493
.4321747
-.207439
1.48051
.8283921
.7586527
1.235981
.0885282
-.209296
1.070507
2.556477
