big_picture_f
1.000358
1.02767
1.037811
-.052378
-.0049494
-1.654871
-1.617197
-.155794
1.599162
1.131857
1.424793
.3793612
.3605487
.4919175
.2610847
.0041262
-.7375722
-1.825764
-1.497326
-.264829
.5866694
.5445885
.3711781
-.2544145
-.4585143
.3486762
-.0138702
-.1360901
-.8697946
-1.659649
-1.48153
.1227475
1.530056
1.129932
.8726407
.5809694
.1862283
1.104517
.1294602
-.071692
-.547318
-1.63121
-2.005309
-.1157616
1.051547
.5728474
.7969642
.3359266
.3718569
.4464724
.4388807
.3852879
-.5668031
-2.107549
-2.350998
.1231687
1.331881
