job_search_f
.7859837
.6464765
-.4465984
.840747
-.4205152
.2688723
.89952
1.624196
.8849199
2.804635
-.0426656
1.493851
.648971
.4760333
-.6465821
-.336308
-.9696112
.1687869
.1863787
.3157127
.4121057
1.361759
1.120911
1.389973
.7408398
-.5986935
-.5557508
-1.32589
-1.769719
-.4735417
.1581104
-.0902418
-.7380776
.3858991
-.9449513
.3261893
.8278271
.163913
-1.103304
-.2171957
-1.017868
-.988129
1.960029
1.049687
.1049247
-.0377175
-1.23551
-.4138602
-.0212613
-.8132697
-2.031951
-1.017966
-1.98753
-1.614331
-.79317
.0904271
.5145305
